LS,Level,Section,Row,Seat,Seat Status Code,Price Level Code,Item Price
1:108:BB:8,1,108,BB,8,X,2,150
1:108:BB:9,1,108,BB,9,X,2,150
1:108:BB:10,1,108,BB,10,X,2,150
1:108:BB:11,1,108,BB,11,X,2,150
1:108:BB:12,1,108,BB,12,X,2,150
1:108:BB:13,1,108,BB,13,X,2,150
1:108:BB:14,1,108,BB,14,X,2,150
1:108:BB:15,1,108,BB,15,X,2,150
1:108:BB:16,1,108,BB,16,X,2,150
1:109:BB:1,1,109,BB,1,X,4,130
1:109:BB:2,1,109,BB,2,X,4,130
1:109:BB:3,1,109,BB,3,X,4,130
1:109:BB:4,1,109,BB,4,X,4,130
1:109:BB:5,1,109,BB,5,X,4,130
1:109:BB:6,1,109,BB,6,X,4,130
1:109:BB:7,1,109,BB,7,X,4,130
1:109:BB:8,1,109,BB,8,X,4,130
1:109:BB:9,1,109,BB,9,X,4,130
1:109:BB:10,1,109,BB,10,X,4,130
1:109:BB:11,1,109,BB,11,X,4,130
1:109:BB:12,1,109,BB,12,X,4,130
1:109:BB:13,1,109,BB,13,X,4,130
1:109:BB:14,1,109,BB,14,X,4,130
1:109:BB:15,1,109,BB,15,X,4,130
1:110:BB:1,1,110,BB,1,X,6,110
1:110:BB:2,1,110,BB,2,X,6,110
1:110:BB:3,1,110,BB,3,X,6,110
1:110:BB:4,1,110,BB,4,X,6,110
1:110:BB:5,1,110,BB,5,X,6,110
1:110:BB:6,1,110,BB,6,X,6,110
1:110:BB:7,1,110,BB,7,X,6,110
1:110:BB:8,1,110,BB,8,X,6,110
1:110:BB:9,1,110,BB,9,X,6,110
1:110:BB:10,1,110,BB,10,X,6,110
1:110:BB:11,1,110,BB,11,X,6,110
1:110:BB:12,1,110,BB,12,X,6,110
1:110:BB:13,1,110,BB,13,X,6,110
1:110:BB:14,1,110,BB,14,X,6,110
1:110:BB:15,1,110,BB,15,X,6,110
1:110:BB:16,1,110,BB,16,X,6,110
1:110:BB:17,1,110,BB,17,X,6,110
1:110:BB:18,1,110,BB,18,X,6,110
1:123:BB:1,1,123,BB,1,X,4,130
1:123:BB:2,1,123,BB,2,X,4,130
1:123:BB:3,1,123,BB,3,X,4,130
1:124:BB:1,1,124,BB,1,X,6,110
1:124:BB:2,1,124,BB,2,X,6,110
1:124:BB:3,1,124,BB,3,X,6,110
1:124:BB:4,1,124,BB,4,X,6,110
1:124:BB:5,1,124,BB,5,X,6,110
1:124:BB:6,1,124,BB,6,X,6,110
1:124:BB:7,1,124,BB,7,X,6,110
1:124:BB:8,1,124,BB,8,X,6,110
1:124:BB:9,1,124,BB,9,X,6,110
1:124:BB:10,1,124,BB,10,X,6,110
1:124:BB:11,1,124,BB,11,X,6,110
1:124:BB:12,1,124,BB,12,X,6,110
1:124:BB:13,1,124,BB,13,X,6,110
1:124:BB:14,1,124,BB,14,X,6,110
1:124:BB:15,1,124,BB,15,X,6,110
1:124:BB:16,1,124,BB,16,X,6,110
1:124:BB:17,1,124,BB,17,O,6,0
1:124:BB:18,1,124,BB,18,O,6,0
1:124:BB:19,1,124,BB,19,O,6,0
1:124:BB:20,1,124,BB,20,O,6,0
1:124:BB:21,1,124,BB,21,O,6,0
1:128:BB:5,1,128,BB,5,K,11,0
1:128:BB:6,1,128,BB,6,K,11,0
1:128:BB:7,1,128,BB,7,K,11,0
1:101:C:1,1,101,C,1,K,11,0
1:101:C:2,1,101,C,2,K,11,0
1:101:C:3,1,101,C,3,K,11,0
1:101:C:4,1,101,C,4,K,11,0
1:101:C:5,1,101,C,5,K,11,0
1:101:C:6,1,101,C,6,K,11,0
1:101:C:7,1,101,C,7,K,11,0
1:101:C:8,1,101,C,8,K,11,0
1:102:C:1,1,102,C,1,K,11,0
1:102:C:2,1,102,C,2,K,11,0
1:102:C:3,1,102,C,3,K,11,0
1:102:C:4,1,102,C,4,K,11,0
1:102:C:5,1,102,C,5,K,11,0
1:102:C:6,1,102,C,6,K,11,0
1:102:C:7,1,102,C,7,K,11,0
1:102:C:8,1,102,C,8,K,11,0
1:102:C:9,1,102,C,9,K,11,0
1:102:C:10,1,102,C,10,K,11,0
1:102:C:11,1,102,C,11,K,11,0
1:103:C:1,1,103,C,1,X,9,80
1:103:C:2,1,103,C,2,X,9,80
1:103:C:3,1,103,C,3,X,9,80
1:103:C:4,1,103,C,4,X,9,80
1:103:C:5,1,103,C,5,X,9,80
1:103:C:6,1,103,C,6,X,9,80
1:104:C:1,1,104,C,1,X,8,90
1:104:C:2,1,104,C,2,X,8,90
1:104:C:3,1,104,C,3,X,8,90
1:104:C:4,1,104,C,4,X,8,90
1:104:C:5,1,104,C,5,X,8,90
1:104:C:6,1,104,C,6,X,8,90
1:104:C:7,1,104,C,7,X,8,90
1:104:C:8,1,104,C,8,X,8,90
1:105:C:1,1,105,C,1,X,8,90
1:106:C:1,1,106,C,1,X,7,100
1:106:C:2,1,106,C,2,X,7,100
1:106:C:3,1,106,C,3,X,7,100
1:106:C:4,1,106,C,4,X,7,100
1:106:C:5,1,106,C,5,X,7,100
1:106:C:6,1,106,C,6,X,7,100
1:106:C:7,1,106,C,7,X,7,100
1:106:C:8,1,106,C,8,X,7,100
1:106:C:9,1,106,C,9,X,7,100
1:106:C:10,1,106,C,10,X,7,100
1:106:C:11,1,106,C,11,X,7,100
1:106:C:12,1,106,C,12,X,7,100
1:106:C:13,1,106,C,13,X,7,100
1:106:C:14,1,106,C,14,X,7,100
1:106:C:15,1,106,C,15,X,7,100
1:106:C:16,1,106,C,16,X,7,100
1:106:C:17,1,106,C,17,X,7,100
1:107:C:1,1,107,C,1,X,5,120
1:107:C:2,1,107,C,2,X,5,120
1:107:C:3,1,107,C,3,X,5,120
1:108:C:1,1,108,C,1,X,3,140
1:108:C:2,1,108,C,2,X,3,140
1:108:C:3,1,108,C,3,X,3,140
1:108:C:4,1,108,C,4,X,3,140
1:108:C:5,1,108,C,5,X,3,140
1:108:C:6,1,108,C,6,X,3,140
1:108:C:7,1,108,C,7,X,3,140
1:108:C:8,1,108,C,8,X,3,140
1:108:C:9,1,108,C,9,X,3,140
1:108:C:10,1,108,C,10,X,3,140
1:108:C:11,1,108,C,11,X,3,140
1:108:C:12,1,108,C,12,X,3,140
1:108:C:13,1,108,C,13,X,3,140
1:108:C:14,1,108,C,14,X,3,140
1:108:C:15,1,108,C,15,X,3,140
1:109:C:1,1,109,C,1,X,5,120
1:109:C:2,1,109,C,2,X,5,120
1:109:C:3,1,109,C,3,X,5,120
1:109:C:4,1,109,C,4,X,5,120
1:109:C:5,1,109,C,5,X,5,120
1:109:C:6,1,109,C,6,X,5,120
1:109:C:7,1,109,C,7,X,5,120
1:109:C:8,1,109,C,8,X,5,120
1:109:C:9,1,109,C,9,X,5,120
1:109:C:10,1,109,C,10,X,5,120
1:109:C:11,1,109,C,11,X,5,120
1:109:C:12,1,109,C,12,X,5,120
1:109:C:13,1,109,C,13,X,5,120
1:109:C:14,1,109,C,14,X,5,120
1:109:C:15,1,109,C,15,X,5,120
1:124:BB:23,1,124,BB,23,O,6,0
1:124:BB:22,1,124,BB,22,O,6,0
1:123:BB:14,1,123,BB,14,X,4,130
1:123:BB:13,1,123,BB,13,X,4,130
1:123:BB:12,1,123,BB,12,X,4,130
1:123:BB:11,1,123,BB,11,X,4,130
1:123:BB:103,1,123,BB,103,-,4,0
1:123:BB:102,1,123,BB,102,-,4,0
1:123:BB:8,1,123,BB,8,X,4,130
1:123:BB:7,1,123,BB,7,X,4,130
1:123:BB:6,1,123,BB,6,X,4,130
1:123:BB:5,1,123,BB,5,X,4,130
1:123:BB:4,1,123,BB,4,X,4,130
1:122:BB:16,1,122,BB,16,X,2,150
1:122:BB:15,1,122,BB,15,X,2,150
1:122:BB:14,1,122,BB,14,X,2,150
1:122:BB:13,1,122,BB,13,X,2,150
1:122:BB:12,1,122,BB,12,X,2,150
1:122:BB:11,1,122,BB,11,X,2,150
1:122:BB:10,1,122,BB,10,X,2,150
1:122:BB:9,1,122,BB,9,X,2,150
1:122:BB:8,1,122,BB,8,X,2,150
1:122:BB:7,1,122,BB,7,X,2,150
1:122:BB:6,1,122,BB,6,X,2,150
1:122:BB:5,1,122,BB,5,X,2,150
1:122:BB:4,1,122,BB,4,X,2,150
1:122:BB:3,1,122,BB,3,X,2,150
1:122:BB:2,1,122,BB,2,X,2,150
1:122:BB:1,1,122,BB,1,X,2,150
1:121:BB:14,1,121,BB,14,X,4,130
1:121:BB:13,1,121,BB,13,X,4,130
1:121:BB:12,1,121,BB,12,X,4,130
1:121:BB:11,1,121,BB,11,X,4,130
1:121:BB:10,1,121,BB,10,a,4,0
1:121:BB:9,1,121,BB,9,a,4,0
1:121:BB:8,1,121,BB,8,a,4,0
1:121:BB:7,1,121,BB,7,a,4,0
1:121:BB:103,1,121,BB,103,-,4,0
1:121:BB:102,1,121,BB,102,-,4,0
1:121:BB:4,1,121,BB,4,a,4,0
1:121:BB:3,1,121,BB,3,a,4,0
1:121:BB:2,1,121,BB,2,a,4,0
1:121:BB:1,1,121,BB,1,a,4,0
1:120:BB:23,1,120,BB,23,a,6,0
1:120:BB:22,1,120,BB,22,a,6,0
1:120:BB:21,1,120,BB,21,a,6,0
1:120:BB:20,1,120,BB,20,v,6,0
1:120:BB:19,1,120,BB,19,v,6,0
1:120:BB:18,1,120,BB,18,v,6,0
1:120:BB:17,1,120,BB,17,v,6,0
1:120:BB:16,1,120,BB,16,v,6,0
1:120:BB:15,1,120,BB,15,v,6,0
1:120:BB:14,1,120,BB,14,v,6,0
1:120:BB:13,1,120,BB,13,v,6,0
1:120:BB:12,1,120,BB,12,v,6,0
1:120:BB:11,1,120,BB,11,v,6,0
1:120:BB:10,1,120,BB,10,v,6,0
1:120:BB:9,1,120,BB,9,v,6,0
1:120:BB:8,1,120,BB,8,v,6,0
1:120:BB:7,1,120,BB,7,v,6,0
1:120:BB:6,1,120,BB,6,v,6,0
1:120:BB:5,1,120,BB,5,v,6,0
1:120:BB:4,1,120,BB,4,v,6,0
1:120:BB:3,1,120,BB,3,v,6,0
1:120:BB:2,1,120,BB,2,v,6,0
1:120:BB:1,1,120,BB,1,v,6,0
1:110:BB:23,1,110,BB,23,X,6,110
1:110:BB:22,1,110,BB,22,X,6,110
1:110:BB:21,1,110,BB,21,X,6,110
1:110:BB:20,1,110,BB,20,X,6,110
1:110:BB:19,1,110,BB,19,X,6,110
1:107:C:15,1,107,C,15,X,5,120
1:107:C:14,1,107,C,14,X,5,120
1:107:C:13,1,107,C,13,X,5,120
1:107:C:12,1,107,C,12,X,5,120
1:107:C:11,1,107,C,11,X,5,120
1:107:C:10,1,107,C,10,X,5,120
1:107:C:9,1,107,C,9,X,5,120
1:107:C:8,1,107,C,8,X,5,120
1:107:C:7,1,107,C,7,X,5,120
1:107:C:6,1,107,C,6,X,5,120
1:107:C:5,1,107,C,5,X,5,120
1:107:C:4,1,107,C,4,X,5,120
1:105:C:11,1,105,C,11,X,8,90
1:105:C:10,1,105,C,10,X,8,90
1:105:C:9,1,105,C,9,X,8,90
1:105:C:8,1,105,C,8,X,8,90
1:105:C:7,1,105,C,7,X,8,90
1:105:C:6,1,105,C,6,X,8,90
1:105:C:5,1,105,C,5,X,8,90
1:105:C:4,1,105,C,4,X,8,90
1:105:C:3,1,105,C,3,#,8,0
1:105:C:2,1,105,C,2,X,8,90
1:104:C:11,1,104,C,11,X,8,90
1:104:C:10,1,104,C,10,X,8,90
1:104:C:9,1,104,C,9,X,8,90
1:103:C:11,1,103,C,11,X,9,80
1:103:C:10,1,103,C,10,X,9,80
1:103:C:9,1,103,C,9,X,9,80
1:103:C:8,1,103,C,8,X,9,80
1:103:C:7,1,103,C,7,X,9,80
1:101:C:16,1,101,C,16,K,11,0
1:101:C:15,1,101,C,15,K,11,0
1:101:C:14,1,101,C,14,K,11,0
1:101:C:13,1,101,C,13,K,11,0
1:101:C:12,1,101,C,12,K,11,0
1:101:C:11,1,101,C,11,K,11,0
1:101:C:10,1,101,C,10,K,11,0
1:101:C:9,1,101,C,9,K,11,0
1:110:C:1,1,110,C,1,X,7,100
1:110:C:2,1,110,C,2,X,7,100
1:110:C:3,1,110,C,3,X,7,100
1:110:C:4,1,110,C,4,X,7,100
1:110:C:5,1,110,C,5,X,7,100
1:110:C:6,1,110,C,6,X,7,100
1:110:C:7,1,110,C,7,X,7,100
1:110:C:8,1,110,C,8,X,7,100
1:110:C:9,1,110,C,9,X,7,100
1:110:C:10,1,110,C,10,X,7,100
1:110:C:11,1,110,C,11,X,7,100
1:110:C:12,1,110,C,12,X,7,100
1:110:C:13,1,110,C,13,X,7,100
1:110:C:14,1,110,C,14,X,7,100
1:110:C:15,1,110,C,15,X,7,100
1:110:C:16,1,110,C,16,X,7,100
1:110:C:17,1,110,C,17,X,7,100
1:111:C:1,1,111,C,1,X,8,90
1:111:C:2,1,111,C,2,X,8,90
1:111:C:3,1,111,C,3,X,8,90
1:111:C:4,1,111,C,4,X,8,90
1:111:C:5,1,111,C,5,X,8,90
1:111:C:6,1,111,C,6,X,8,90
1:111:C:7,1,111,C,7,X,8,90
1:111:C:8,1,111,C,8,X,8,90
1:111:C:9,1,111,C,9,X,8,90
1:111:C:10,1,111,C,10,X,8,90
1:111:C:11,1,111,C,11,X,8,90
1:112:C:1,1,112,C,1,X,8,90
1:112:C:2,1,112,C,2,X,8,90
1:112:C:3,1,112,C,3,X,8,90
1:112:C:4,1,112,C,4,X,8,90
1:112:C:5,1,112,C,5,#,8,0
1:112:C:6,1,112,C,6,#,8,0
1:112:C:7,1,112,C,7,#,8,0
1:112:C:8,1,112,C,8,#,8,0
1:112:C:9,1,112,C,9,#,8,0
1:112:C:10,1,112,C,10,X,8,90
1:112:C:11,1,112,C,11,X,8,90
1:113:C:1,1,113,C,1,X,9,80
1:113:C:2,1,113,C,2,X,9,80
1:113:C:3,1,113,C,3,X,9,80
1:113:C:4,1,113,C,4,X,9,80
1:113:C:5,1,113,C,5,X,9,80
1:113:C:6,1,113,C,6,X,9,80
1:113:C:7,1,113,C,7,X,9,80
1:113:C:8,1,113,C,8,X,9,80
1:113:C:9,1,113,C,9,X,9,80
1:113:C:10,1,113,C,10,X,9,80
1:113:C:11,1,113,C,11,X,9,80
1:114:C:1,1,114,C,1,K,9,0
1:114:C:2,1,114,C,2,K,9,0
1:114:C:3,1,114,C,3,K,9,0
1:114:C:4,1,114,C,4,K,9,0
1:114:C:5,1,114,C,5,K,9,0
1:114:C:6,1,114,C,6,K,9,0
1:114:C:7,1,114,C,7,K,9,0
1:114:C:8,1,114,C,8,K,9,0
1:114:C:9,1,114,C,9,K,9,0
1:114:C:10,1,114,C,10,K,9,0
1:114:C:11,1,114,C,11,K,9,0
1:115:C:1,1,115,C,1,K,9,0
1:116:C:1,1,116,C,1,K,9,0
1:117:C:1,1,117,C,1,X,9,80
1:117:C:2,1,117,C,2,X,9,80
1:117:C:3,1,117,C,3,X,9,80
1:118:C:1,1,118,C,1,X,8,90
1:118:C:2,1,118,C,2,X,8,90
1:124:C:5,1,124,C,5,X,7,100
1:124:C:6,1,124,C,6,X,7,100
1:124:C:7,1,124,C,7,X,7,100
1:124:C:8,1,124,C,8,X,7,100
1:124:C:9,1,124,C,9,X,7,100
1:124:C:10,1,124,C,10,X,7,100
1:124:C:11,1,124,C,11,X,7,100
1:124:C:12,1,124,C,12,X,7,100
1:124:C:13,1,124,C,13,O,7,0
1:124:C:14,1,124,C,14,O,7,0
1:124:C:15,1,124,C,15,O,7,0
1:124:C:16,1,124,C,16,O,7,0
1:125:C:1,1,125,C,1,X,8,90
1:125:C:2,1,125,C,2,X,8,90
1:125:C:3,1,125,C,3,X,8,90
1:125:C:4,1,125,C,4,X,8,90
1:125:C:5,1,125,C,5,X,8,90
1:127:C:1,1,127,C,1,X,9,80
1:127:C:2,1,127,C,2,X,9,80
1:127:C:3,1,127,C,3,X,9,80
1:127:C:4,1,127,C,4,X,9,80
1:127:C:5,1,127,C,5,X,9,80
1:127:C:6,1,127,C,6,X,9,80
1:127:C:7,1,127,C,7,X,9,80
1:127:C:8,1,127,C,8,X,9,80
1:127:C:9,1,127,C,9,X,9,80
1:127:C:10,1,127,C,10,X,9,80
1:127:C:11,1,127,C,11,X,9,80
1:127:C:12,1,127,C,12,X,9,80
2:201:C:1,2,201,C,1,X,15,20
2:201:C:2,2,201,C,2,X,15,20
2:201:C:101,2,201,C,101,-,15,0
2:201:C:102,2,201,C,102,-,15,0
2:201:C:103,2,201,C,103,-,15,0
2:201:C:104,2,201,C,104,-,15,0
2:201:C:105,2,201,C,105,-,15,0
2:201:C:106,2,201,C,106,-,15,0
2:201:C:107,2,201,C,107,-,15,0
2:201:C:108,2,201,C,108,-,15,0
2:201:C:109,2,201,C,109,-,15,0
2:201:C:110,2,201,C,110,-,15,0
2:201:C:13,2,201,C,13,X,15,20
2:201:C:14,2,201,C,14,X,15,20
2:202:C:1,2,202,C,1,X,15,20
2:202:C:2,2,202,C,2,X,15,20
2:202:C:3,2,202,C,3,X,15,20
2:202:C:4,2,202,C,4,X,15,20
2:202:C:5,2,202,C,5,X,15,20
2:202:C:6,2,202,C,6,X,15,20
2:202:C:7,2,202,C,7,X,15,20
2:202:C:8,2,202,C,8,X,15,20
2:202:C:9,2,202,C,9,X,15,20
2:202:C:10,2,202,C,10,X,15,20
2:204:C:1,2,204,C,1,X,15,20
1:128:C:11,1,128,C,11,K,11,0
1:128:C:10,1,128,C,10,K,11,0
1:128:C:9,1,128,C,9,K,11,0
1:128:C:8,1,128,C,8,K,11,0
1:128:C:7,1,128,C,7,K,11,0
1:128:C:6,1,128,C,6,K,11,0
1:128:C:5,1,128,C,5,K,11,0
1:128:C:4,1,128,C,4,K,11,0
1:128:C:3,1,128,C,3,K,11,0
1:128:C:2,1,128,C,2,K,11,0
1:128:C:1,1,128,C,1,K,11,0
1:126:C:12,1,126,C,12,X,8,90
1:126:C:11,1,126,C,11,X,8,90
1:126:C:10,1,126,C,10,X,8,90
1:126:C:9,1,126,C,9,#,8,0
1:126:C:8,1,126,C,8,X,8,90
1:126:C:7,1,126,C,7,X,8,90
1:126:C:6,1,126,C,6,X,8,90
1:126:C:5,1,126,C,5,X,8,90
1:126:C:4,1,126,C,4,X,8,90
1:126:C:3,1,126,C,3,X,8,90
1:126:C:2,1,126,C,2,X,8,90
1:126:C:1,1,126,C,1,X,8,90
1:118:C:5,1,118,C,5,#,8,0
1:118:C:4,1,118,C,4,#,8,0
1:118:C:3,1,118,C,3,#,8,0
1:117:C:12,1,117,C,12,X,9,80
1:117:C:11,1,117,C,11,X,9,80
1:117:C:10,1,117,C,10,X,9,80
1:117:C:9,1,117,C,9,X,9,80
1:117:C:8,1,117,C,8,X,9,80
1:117:C:7,1,117,C,7,X,9,80
1:117:C:6,1,117,C,6,X,9,80
1:117:C:5,1,117,C,5,X,9,80
1:117:C:4,1,117,C,4,X,9,80
1:116:C:11,1,116,C,11,K,9,0
1:116:C:10,1,116,C,10,K,9,0
1:116:C:9,1,116,C,9,K,9,0
1:116:C:8,1,116,C,8,K,9,0
1:116:C:7,1,116,C,7,K,9,0
1:116:C:6,1,116,C,6,K,9,0
1:116:C:5,1,116,C,5,K,9,0
1:116:C:4,1,116,C,4,K,9,0
1:116:C:3,1,116,C,3,K,9,0
1:116:C:2,1,116,C,2,K,9,0
1:125:C:11,1,125,C,11,X,8,90
1:125:C:10,1,125,C,10,X,8,90
1:125:C:9,1,125,C,9,X,8,90
1:125:C:8,1,125,C,8,X,8,90
1:125:C:7,1,125,C,7,X,8,90
1:125:C:6,1,125,C,6,X,8,90
1:115:C:17,1,115,C,17,K,9,0
1:115:C:16,1,115,C,16,K,9,0
1:115:C:15,1,115,C,15,K,9,0
1:115:C:3,1,115,C,3,K,9,0
1:115:C:2,1,115,C,2,K,9,0
2:204:C:2,2,204,C,2,X,15,20
2:204:C:3,2,204,C,3,X,15,20
2:204:C:4,2,204,C,4,X,15,20
2:204:C:5,2,204,C,5,X,15,20
2:204:C:6,2,204,C,6,X,15,20
2:204:C:7,2,204,C,7,X,15,20
2:204:C:8,2,204,C,8,X,15,20
2:204:C:9,2,204,C,9,X,15,20
2:206:C:1,2,206,C,1,#,14,0
2:206:C:2,2,206,C,2,X,14,30
2:206:C:3,2,206,C,3,X,14,30
2:206:C:4,2,206,C,4,X,14,30
2:206:C:5,2,206,C,5,X,14,30
2:206:C:6,2,206,C,6,X,14,30
2:206:C:7,2,206,C,7,X,14,30
2:206:C:8,2,206,C,8,X,14,30
2:206:C:9,2,206,C,9,X,14,30
2:208:C:1,2,208,C,1,X,14,30
2:208:C:2,2,208,C,2,X,14,30
2:208:C:3,2,208,C,3,X,14,30
2:208:C:4,2,208,C,4,X,14,30
2:208:C:5,2,208,C,5,X,14,30
2:208:C:6,2,208,C,6,X,14,30
2:208:C:7,2,208,C,7,X,14,30
2:208:C:8,2,208,C,8,X,14,30
2:208:C:9,2,208,C,9,X,14,30
2:208:C:10,2,208,C,10,X,14,30
2:209:C:1,2,209,C,1,X,12,50
2:209:C:2,2,209,C,2,X,12,50
2:209:C:101,2,209,C,101,-,12,0
2:209:C:102,2,209,C,102,-,12,0
2:209:C:103,2,209,C,103,-,12,0
2:209:C:104,2,209,C,104,-,12,0
2:209:C:105,2,209,C,105,-,12,0
2:209:C:106,2,209,C,106,-,12,0
2:209:C:107,2,209,C,107,-,12,0
2:209:C:108,2,209,C,108,-,12,0
2:209:C:109,2,209,C,109,-,12,0
2:209:C:110,2,209,C,110,-,12,0
2:209:C:111,2,209,C,111,-,12,0
2:209:C:14,2,209,C,14,X,12,50
2:209:C:15,2,209,C,15,X,12,50
2:210:C:1,2,210,C,1,X,12,50
2:210:C:2,2,210,C,2,X,12,50
2:210:C:3,2,210,C,3,X,12,50
2:210:C:4,2,210,C,4,X,12,50
2:210:C:5,2,210,C,5,X,12,50
2:210:C:6,2,210,C,6,X,12,50
2:210:C:7,2,210,C,7,X,12,50
2:210:C:8,2,210,C,8,X,12,50
2:210:C:9,2,210,C,9,X,12,50
2:210:C:10,2,210,C,10,X,12,50
2:210:C:11,2,210,C,11,X,12,50
2:210:C:12,2,210,C,12,X,12,50
2:210:C:13,2,210,C,13,X,12,50
2:210:C:14,2,210,C,14,X,12,50
2:210:C:15,2,210,C,15,X,12,50
2:211:C:1,2,211,C,1,X,12,50
2:211:C:2,2,211,C,2,X,12,50
2:211:C:101,2,211,C,101,-,12,0
2:211:C:102,2,211,C,102,-,12,0
2:211:C:103,2,211,C,103,-,12,0
2:211:C:104,2,211,C,104,-,12,0
2:211:C:105,2,211,C,105,-,12,0
2:211:C:106,2,211,C,106,-,12,0
2:211:C:107,2,211,C,107,-,12,0
2:211:C:108,2,211,C,108,-,12,0
2:211:C:109,2,211,C,109,-,12,0
2:211:C:110,2,211,C,110,-,12,0
2:211:C:111,2,211,C,111,-,12,0
2:211:C:14,2,211,C,14,X,12,50
2:211:C:15,2,211,C,15,X,12,50
2:212:C:1,2,212,C,1,R,12,0
2:212:C:2,2,212,C,2,R,12,0
2:212:C:3,2,212,C,3,X,12,50
2:212:C:4,2,212,C,4,X,12,50
2:212:C:5,2,212,C,5,X,12,50
2:212:C:6,2,212,C,6,X,12,50
2:212:C:7,2,212,C,7,X,12,50
2:212:C:8,2,212,C,8,X,12,50
2:212:C:9,2,212,C,9,X,12,50
2:212:C:10,2,212,C,10,X,12,50
2:212:C:11,2,212,C,11,X,12,50
2:212:C:12,2,212,C,12,X,12,50
2:212:C:13,2,212,C,13,X,12,50
2:212:C:14,2,212,C,14,X,12,50
2:212:C:15,2,212,C,15,X,12,50
2:213:C:1,2,213,C,1,X,12,50
2:213:C:2,2,213,C,2,X,12,50
2:213:C:101,2,213,C,101,-,12,0
2:213:C:102,2,213,C,102,-,12,0
2:213:C:103,2,213,C,103,-,12,0
2:213:C:104,2,213,C,104,-,12,0
2:213:C:105,2,213,C,105,-,12,0
2:213:C:106,2,213,C,106,-,12,0
2:213:C:107,2,213,C,107,-,12,0
2:213:C:108,2,213,C,108,-,12,0
2:213:C:109,2,213,C,109,-,12,0
2:213:C:110,2,213,C,110,-,12,0
2:213:C:111,2,213,C,111,-,12,0
2:213:C:14,2,213,C,14,X,12,50
2:213:C:15,2,213,C,15,X,12,50
2:214:C:1,2,214,C,1,X,14,30
2:214:C:2,2,214,C,2,X,14,30
2:214:C:3,2,214,C,3,X,14,30
2:214:C:4,2,214,C,4,X,14,30
2:214:C:5,2,214,C,5,X,14,30
2:214:C:6,2,214,C,6,X,14,30
2:214:C:7,2,214,C,7,X,14,30
2:214:C:8,2,214,C,8,X,14,30
2:214:C:9,2,214,C,9,X,14,30
2:214:C:10,2,214,C,10,X,14,30
2:216:C:1,2,216,C,1,X,14,30
2:216:C:2,2,216,C,2,X,14,30
2:216:C:3,2,216,C,3,X,14,30
2:216:C:4,2,216,C,4,X,14,30
2:216:C:5,2,216,C,5,X,14,30
2:216:C:6,2,216,C,6,X,14,30
2:216:C:7,2,216,C,7,X,14,30
2:216:C:8,2,216,C,8,X,14,30
2:216:C:9,2,216,C,9,X,14,30
2:218:C:1,2,218,C,1,X,15,20
2:218:C:2,2,218,C,2,X,15,20
2:218:C:3,2,218,C,3,X,15,20
2:218:C:4,2,218,C,4,X,15,20
2:218:C:5,2,218,C,5,X,15,20
2:218:C:6,2,218,C,6,X,15,20
2:218:C:7,2,218,C,7,X,15,20
2:218:C:8,2,218,C,8,X,15,20
2:218:C:9,2,218,C,9,X,15,20
2:220:C:1,2,220,C,1,X,15,20
2:220:C:2,2,220,C,2,X,15,20
2:220:C:3,2,220,C,3,X,15,20
2:220:C:4,2,220,C,4,X,15,20
2:220:C:5,2,220,C,5,X,15,20
2:220:C:6,2,220,C,6,X,15,20
2:220:C:7,2,220,C,7,X,15,20
2:220:C:8,2,220,C,8,X,15,20
2:220:C:9,2,220,C,9,X,15,20
2:220:C:10,2,220,C,10,X,15,20
2:221:C:1,2,221,C,1,X,15,20
2:221:C:2,2,221,C,2,X,15,20
2:221:C:101,2,221,C,101,-,15,0
2:221:C:102,2,221,C,102,-,15,0
2:221:C:103,2,221,C,103,-,15,0
2:221:C:104,2,221,C,104,-,15,0
2:221:C:105,2,221,C,105,-,15,0
2:221:C:106,2,221,C,106,-,15,0
2:221:C:107,2,221,C,107,-,15,0
2:221:C:108,2,221,C,108,-,15,0
2:221:C:109,2,221,C,109,-,15,0
2:221:C:110,2,221,C,110,-,15,0
2:221:C:13,2,221,C,13,X,15,20
2:221:C:14,2,221,C,14,X,15,20
2:222:C:1,2,222,C,1,X,15,20
2:222:C:2,2,222,C,2,X,15,20
2:222:C:3,2,222,C,3,X,15,20
2:222:C:4,2,222,C,4,X,15,20
2:222:C:5,2,222,C,5,#,15,0
2:222:C:6,2,222,C,6,X,15,20
2:222:C:7,2,222,C,7,X,15,20
2:222:C:8,2,222,C,8,X,15,20
2:222:C:9,2,222,C,9,X,15,20
2:222:C:10,2,222,C,10,X,15,20
2:224:C:1,2,224,C,1,X,15,20
2:224:C:2,2,224,C,2,X,15,20
2:224:C:3,2,224,C,3,X,15,20
2:224:C:4,2,224,C,4,#,15,0
2:224:C:5,2,224,C,5,X,15,20
2:224:C:6,2,224,C,6,X,15,20
2:224:C:7,2,224,C,7,X,15,20
2:224:C:8,2,224,C,8,X,15,20
2:224:C:9,2,224,C,9,X,15,20
2:226:C:1,2,226,C,1,X,14,30
2:226:C:2,2,226,C,2,X,14,30
2:226:C:3,2,226,C,3,X,14,30
2:226:C:4,2,226,C,4,X,14,30
2:226:C:5,2,226,C,5,X,14,30
2:226:C:6,2,226,C,6,X,14,30
2:226:C:7,2,226,C,7,X,14,30
2:226:C:8,2,226,C,8,X,14,30
2:226:C:9,2,226,C,9,X,14,30
