LS,Price Level,Level,Section,Row,Seat,X,Y
1:101:CC:9,11,1,101,CC,9,1633,771
1:101:CC:10,11,1,101,CC,10,1633,763.5
1:101:CC:11,11,1,101,CC,11,1633,756
1:101:CC:12,11,1,101,CC,12,1633,748.5
1:101:D:1,11,1,101,D,1,1777,831
1:101:D:2,11,1,101,D,2,1777,823.5
1:101:D:3,11,1,101,D,3,1777,816
1:101:D:4,11,1,101,D,4,1777,808.5
1:101:D:5,11,1,101,D,5,1777,801
1:101:D:6,11,1,101,D,6,1777,793.5
1:101:D:7,11,1,101,D,7,1777,786
1:101:D:8,11,1,101,D,8,1777,778.5
1:101:D:9,11,1,101,D,9,1777,771
1:101:D:10,11,1,101,D,10,1777,763.5
1:101:D:11,11,1,101,D,11,1777,756
1:101:D:12,11,1,101,D,12,1777,748.5
1:101:D:13,11,1,101,D,13,1777,741
1:101:D:14,11,1,101,D,14,1777,733.5
1:101:D:15,11,1,101,D,15,1777,726
1:101:D:16,11,1,101,D,16,1777,718.5
1:101:DD:1,11,1,101,DD,1,1645,831
1:101:DD:2,11,1,101,DD,2,1645,823.5
1:101:DD:3,11,1,101,DD,3,1645,816
1:101:DD:4,11,1,101,DD,4,1645,808.5
1:101:DD:5,11,1,101,DD,5,1645,801
1:101:DD:6,11,1,101,DD,6,1645,793.5
1:101:DD:7,11,1,101,DD,7,1645,786
1:101:DD:8,11,1,101,DD,8,1645,778.5
1:101:DD:9,11,1,101,DD,9,1645,771
1:101:DD:10,11,1,101,DD,10,1645,763.5
1:101:DD:11,11,1,101,DD,11,1645,756
1:101:DD:12,11,1,101,DD,12,1645,748.5
1:101:E:1,11,1,101,E,1,1789,831
1:101:E:2,11,1,101,E,2,1789,823.5
1:101:E:3,11,1,101,E,3,1789,816
1:101:E:4,11,1,101,E,4,1789,808.5
1:101:E:5,11,1,101,E,5,1789,801
1:101:E:6,11,1,101,E,6,1789,793.5
1:101:E:7,11,1,101,E,7,1789,786
1:101:E:8,11,1,101,E,8,1789,778.5
1:101:E:9,11,1,101,E,9,1789,771
1:101:E:10,11,1,101,E,10,1789,763.5
1:101:E:11,11,1,101,E,11,1789,756
1:101:E:12,11,1,101,E,12,1789,748.5
1:101:E:13,11,1,101,E,13,1789,741
1:101:E:14,11,1,101,E,14,1789,733.5
1:101:E:15,11,1,101,E,15,1789,726
1:101:E:16,11,1,101,E,16,1789,718.5
1:101:EE:1,11,1,101,EE,1,1657,831
1:101:EE:2,11,1,101,EE,2,1657,823.5
1:101:EE:3,11,1,101,EE,3,1657,816
1:101:EE:4,11,1,101,EE,4,1657,808.5
1:101:EE:5,11,1,101,EE,5,1657,801
1:101:EE:6,11,1,101,EE,6,1657,793.5
1:101:EE:7,11,1,101,EE,7,1657,786
1:101:EE:8,11,1,101,EE,8,1657,778.5
1:101:EE:9,11,1,101,EE,9,1657,771
1:101:EE:10,11,1,101,EE,10,1657,763.5
1:101:EE:11,11,1,101,EE,11,1657,756
1:101:EE:12,11,1,101,EE,12,1657,748.5
1:101:FF:1,11,1,101,FF,1,1669,831
1:101:FF:2,11,1,101,FF,2,1669,823.5
1:101:FF:3,11,1,101,FF,3,1669,816
1:101:FF:4,11,1,101,FF,4,1669,808.5
1:101:FF:5,11,1,101,FF,5,1669,801
1:101:FF:6,11,1,101,FF,6,1669,793.5
1:101:FF:7,11,1,101,FF,7,1669,786
1:101:FF:8,11,1,101,FF,8,1669,778.5
1:101:FF:9,11,1,101,FF,9,1669,771
1:101:FF:10,11,1,101,FF,10,1669,763.5
1:101:FF:11,11,1,101,FF,11,1669,756
1:101:FF:12,11,1,101,FF,12,1669,748.5
1:101:GG:1,11,1,101,GG,1,1681,831
1:101:GG:2,11,1,101,GG,2,1681,823.5
1:101:GG:3,11,1,101,GG,3,1681,816
1:101:GG:4,11,1,101,GG,4,1681,808.5
1:101:GG:5,11,1,101,GG,5,1681,801
1:101:GG:6,11,1,101,GG,6,1681,793.5
1:101:GG:7,11,1,101,GG,7,1681,786
1:101:GG:8,11,1,101,GG,8,1681,778.5
1:101:GG:9,11,1,101,GG,9,1681,771
1:101:GG:10,11,1,101,GG,10,1681,763.5
1:101:GG:11,11,1,101,GG,11,1681,756
1:101:GG:12,11,1,101,GG,12,1681,748.5
1:101:GG:13,11,1,101,GG,13,1681,741
1:101:GG:14,11,1,101,GG,14,1681,733.5
1:101:HH:1,11,1,101,HH,1,1693,831
1:101:HH:2,11,1,101,HH,2,1693,823.5
1:101:HH:3,11,1,101,HH,3,1693,816
1:101:HH:4,11,1,101,HH,4,1693,808.5
1:101:HH:5,11,1,101,HH,5,1693,801
1:101:HH:6,11,1,101,HH,6,1693,793.5
1:101:HH:7,11,1,101,HH,7,1693,786
1:101:HH:8,11,1,101,HH,8,1693,778.5
1:101:HH:9,11,1,101,HH,9,1693,771
1:101:HH:10,11,1,101,HH,10,1693,763.5
1:101:HH:11,11,1,101,HH,11,1693,756
1:101:HH:12,11,1,101,HH,12,1693,748.5
1:101:HH:13,11,1,101,HH,13,1693,741
1:101:HH:14,11,1,101,HH,14,1693,733.5
1:101:JJ:1,11,1,101,JJ,1,1705,831
1:101:JJ:2,11,1,101,JJ,2,1705,823.5
1:101:JJ:3,11,1,101,JJ,3,1705,816
1:101:JJ:4,11,1,101,JJ,4,1705,808.5
1:101:JJ:5,11,1,101,JJ,5,1705,801
1:101:JJ:6,11,1,101,JJ,6,1705,793.5
1:101:JJ:7,11,1,101,JJ,7,1705,786
1:101:JJ:8,11,1,101,JJ,8,1705,778.5
1:101:JJ:9,11,1,101,JJ,9,1705,771
1:101:JJ:10,11,1,101,JJ,10,1705,763.5
1:101:JJ:11,11,1,101,JJ,11,1705,756
1:101:JJ:12,11,1,101,JJ,12,1705,748.5
1:101:JJ:13,11,1,101,JJ,13,1705,741
1:101:JJ:14,11,1,101,JJ,14,1705,733.5
1:101:KK:1,11,1,101,KK,1,1717,831
1:101:KK:2,11,1,101,KK,2,1717,823.5
1:101:KK:3,11,1,101,KK,3,1717,816
1:101:KK:4,11,1,101,KK,4,1717,808.5
1:101:KK:5,11,1,101,KK,5,1717,801
1:101:KK:6,11,1,101,KK,6,1717,793.5
1:101:KK:7,11,1,101,KK,7,1717,786
1:101:KK:8,11,1,101,KK,8,1717,778.5
1:101:KK:9,11,1,101,KK,9,1717,771
1:101:KK:10,11,1,101,KK,10,1717,763.5
1:101:KK:11,11,1,101,KK,11,1717,756
1:101:KK:12,11,1,101,KK,12,1717,748.5
1:101:KK:13,11,1,101,KK,13,1717,741
1:101:KK:14,11,1,101,KK,14,1717,733.5
1:101:LL:1,11,1,101,LL,1,1729,831
1:101:LL:2,11,1,101,LL,2,1729,823.5
1:101:LL:3,11,1,101,LL,3,1729,816
1:101:LL:4,11,1,101,LL,4,1729,808.5
1:101:LL:5,11,1,101,LL,5,1729,801
1:101:LL:6,11,1,101,LL,6,1729,793.5
1:101:LL:7,11,1,101,LL,7,1729,786
1:101:LL:8,11,1,101,LL,8,1729,778.5
1:101:LL:9,11,1,101,LL,9,1729,771
1:101:LL:10,11,1,101,LL,10,1729,763.5
1:101:LL:11,11,1,101,LL,11,1729,756
1:101:LL:12,11,1,101,LL,12,1729,748.5
1:101:LL:13,11,1,101,LL,13,1729,741
1:101:LL:14,11,1,101,LL,14,1729,733.5
1:101:WHL:1,11,1,101,WHL,1,1801,831
1:101:WHL:2,11,1,101,WHL,2,1801,823.5
1:101:WHL:3,11,1,101,WHL,3,1801,816
1:101:WHL:4,11,1,101,WHL,4,1801,808.5
1:101:WHL:5,11,1,101,WHL,5,1801,801
1:101:WHL:6,11,1,101,WHL,6,1801,793.5
1:101:WHL:7,11,1,101,WHL,7,1801,786
1:101:WHL:8,11,1,101,WHL,8,1801,778.5
1:101:WHL:9,11,1,101,WHL,9,1801,771
1:101:WHL:10,11,1,101,WHL,10,1801,763.5
1:101:WHL:11,11,1,101,WHL,11,1801,756
1:101:WHL:12,11,1,101,WHL,12,1801,748.5
1:102:A:1,11,1,102,A,1,1741,700
1:102:A:2,11,1,102,A,2,1741,692.5
1:102:A:3,11,1,102,A,3,1741,685
1:102:A:4,11,1,102,A,4,1741,677.5
1:102:A:5,11,1,102,A,5,1741,670
1:102:A:6,11,1,102,A,6,1741,662.5
1:102:A:7,11,1,102,A,7,1741,655
1:102:A:8,11,1,102,A,8,1741,647.5
1:102:A:9,11,1,102,A,9,1741,640
1:102:A:10,11,1,102,A,10,1741,632.5
1:102:A1:1,11,1,102,A1,1,1525,700
1:102:A1:2,11,1,102,A1,2,1525,692.5
1:102:A1:3,11,1,102,A1,3,1525,685
1:102:A1:4,11,1,102,A1,4,1525,677.5
1:102:A1:5,11,1,102,A1,5,1525,670
1:102:A1:6,11,1,102,A1,6,1525,662.5
1:102:A1:7,11,1,102,A1,7,1525,655
1:102:A1:8,11,1,102,A1,8,1525,647.5
1:102:A2:1,11,1,102,A2,1,1537,700
1:102:A2:2,11,1,102,A2,2,1537,692.5
1:102:A2:3,11,1,102,A2,3,1537,685
1:102:A2:4,11,1,102,A2,4,1537,677.5
1:102:A2:5,11,1,102,A2,5,1537,670
1:102:A2:6,11,1,102,A2,6,1537,662.5
1:102:A2:7,11,1,102,A2,7,1537,655
1:102:A2:8,11,1,102,A2,8,1537,647.5
1:102:A3:1,11,1,102,A3,1,1549,700
1:102:A3:2,11,1,102,A3,2,1549,692.5
1:102:A3:3,11,1,102,A3,3,1549,685
1:102:A3:4,11,1,102,A3,4,1549,677.5
1:102:A3:5,11,1,102,A3,5,1549,670
1:102:A3:6,11,1,102,A3,6,1549,662.5
1:102:A3:7,11,1,102,A3,7,1549,655
1:102:A3:8,11,1,102,A3,8,1549,647.5
1:102:A4:1,11,1,102,A4,1,1561,700
1:102:A4:2,11,1,102,A4,2,1561,692.5
1:102:A4:3,11,1,102,A4,3,1561,685
1:102:A4:4,11,1,102,A4,4,1561,677.5
1:102:A4:5,11,1,102,A4,5,1561,670
1:102:A4:6,11,1,102,A4,6,1561,662.5
1:102:A4:7,11,1,102,A4,7,1561,655
1:102:A4:8,11,1,102,A4,8,1561,647.5
1:102:A5:1,11,1,102,A5,1,1573,700
1:102:A5:2,11,1,102,A5,2,1573,692.5
1:102:A5:3,11,1,102,A5,3,1573,685
1:102:A5:4,11,1,102,A5,4,1573,677.5
1:102:A5:5,11,1,102,A5,5,1573,670
1:102:A5:6,11,1,102,A5,6,1573,662.5
1:102:A5:7,11,1,102,A5,7,1573,655
1:102:A5:8,11,1,102,A5,8,1573,647.5
1:102:A6:1,11,1,102,A6,1,1585,700
1:102:A6:2,11,1,102,A6,2,1585,692.5
1:102:A6:3,11,1,102,A6,3,1585,685
1:102:A6:4,11,1,102,A6,4,1585,677.5
1:102:A6:5,11,1,102,A6,5,1585,670
1:102:A6:6,11,1,102,A6,6,1585,662.5
1:102:A6:7,11,1,102,A6,7,1585,655
1:102:A6:8,11,1,102,A6,8,1585,647.5
1:102:A7:1,11,1,102,A7,1,1597,700
1:102:A7:2,11,1,102,A7,2,1597,692.5
1:102:A7:3,11,1,102,A7,3,1597,685
1:102:A7:4,11,1,102,A7,4,1597,677.5
1:102:A7:5,11,1,102,A7,5,1597,670
1:102:A7:6,11,1,102,A7,6,1597,662.5
1:102:A7:7,11,1,102,A7,7,1597,655
1:102:AA:1,11,1,102,AA,1,1609,700
1:102:AA:2,11,1,102,AA,2,1609,692.5
1:102:AA:3,11,1,102,AA,3,1609,685
1:102:AA:4,11,1,102,AA,4,1609,677.5
1:102:AA:5,11,1,102,AA,5,1609,670
1:102:AA:6,11,1,102,AA,6,1609,662.5
1:102:AA:7,11,1,102,AA,7,1609,655
1:102:B:1,11,1,102,B,1,1753,700
1:102:B:2,11,1,102,B,2,1753,692.5
1:102:B:3,11,1,102,B,3,1753,685
1:102:B:4,11,1,102,B,4,1753,677.5
1:102:B:5,11,1,102,B,5,1753,670
1:102:B:6,11,1,102,B,6,1753,662.5
1:102:B:7,11,1,102,B,7,1753,655
1:102:B:8,11,1,102,B,8,1753,647.5
1:102:B:9,11,1,102,B,9,1753,640
1:102:B:10,11,1,102,B,10,1753,632.5
1:102:BB:1,11,1,102,BB,1,1621,700
1:102:BB:2,11,1,102,BB,2,1621,692.5
1:102:BB:3,11,1,102,BB,3,1621,685
1:102:C:1,11,1,102,C,1,1765,700
1:102:C:2,11,1,102,C,2,1765,692.5
1:102:C:3,11,1,102,C,3,1765,685
1:102:C:4,11,1,102,C,4,1765,677.5
1:102:C:5,11,1,102,C,5,1765,670
1:102:C:6,11,1,102,C,6,1765,662.5
1:102:C:7,11,1,102,C,7,1765,655
1:102:C:8,11,1,102,C,8,1765,647.5
1:102:C:9,11,1,102,C,9,1765,640
1:102:C:10,11,1,102,C,10,1765,632.5
1:102:C:11,11,1,102,C,11,1765,625
1:102:D:1,11,1,102,D,1,1777,700
1:102:D:2,11,1,102,D,2,1777,692.5
1:102:D:3,11,1,102,D,3,1777,685
1:102:D:4,11,1,102,D,4,1777,677.5
1:102:D:5,11,1,102,D,5,1777,670
1:102:D:6,11,1,102,D,6,1777,662.5
1:102:D:7,11,1,102,D,7,1777,655
1:102:D:8,11,1,102,D,8,1777,647.5
1:102:D:9,11,1,102,D,9,1777,640
1:102:D:10,11,1,102,D,10,1777,632.5
1:102:D:11,11,1,102,D,11,1777,625
1:102:DD:1,11,1,102,DD,1,1645,700
1:102:DD:2,11,1,102,DD,2,1645,692.5
1:102:DD:3,11,1,102,DD,3,1645,685
1:102:DD:4,11,1,102,DD,4,1645,677.5
1:102:DD:5,11,1,102,DD,5,1645,670
1:102:DD:6,11,1,102,DD,6,1645,662.5
1:102:DD:7,11,1,102,DD,7,1645,655
1:102:E:1,11,1,102,E,1,1789,700
1:102:E:2,11,1,102,E,2,1789,692.5
1:102:E:3,11,1,102,E,3,1789,685
1:102:E:4,11,1,102,E,4,1789,677.5
1:102:E:5,11,1,102,E,5,1789,670
1:102:E:6,11,1,102,E,6,1789,662.5
1:102:E:7,11,1,102,E,7,1789,655
1:102:E:8,11,1,102,E,8,1789,647.5
1:102:E:9,11,1,102,E,9,1789,640
1:102:E:10,11,1,102,E,10,1789,632.5
1:102:E:11,11,1,102,E,11,1789,625
1:102:E:12,11,1,102,E,12,1789,617.5
1:102:EE:1,11,1,102,EE,1,1657,700
1:102:EE:2,11,1,102,EE,2,1657,692.5
1:102:EE:3,11,1,102,EE,3,1657,685
1:102:EE:4,11,1,102,EE,4,1657,677.5
1:102:EE:5,11,1,102,EE,5,1657,670
1:102:EE:6,11,1,102,EE,6,1657,662.5
1:102:EE:7,11,1,102,EE,7,1657,655
1:102:EE:8,11,1,102,EE,8,1657,647.5
1:102:F:1,11,1,102,F,1,1801,700
1:102:F:2,11,1,102,F,2,1801,692.5
1:102:F:3,11,1,102,F,3,1801,685
1:102:F:4,11,1,102,F,4,1801,677.5
1:102:F:5,11,1,102,F,5,1801,670
1:102:F:6,11,1,102,F,6,1801,662.5
1:102:F:7,11,1,102,F,7,1801,655
1:102:F:8,11,1,102,F,8,1801,647.5
1:102:F:9,11,1,102,F,9,1801,640
1:102:F:10,11,1,102,F,10,1801,632.5
1:102:F:11,11,1,102,F,11,1801,625
1:102:F:12,11,1,102,F,12,1801,617.5
1:102:FF:1,11,1,102,FF,1,1669,700
1:102:FF:2,11,1,102,FF,2,1669,692.5
1:102:FF:3,11,1,102,FF,3,1669,685
1:102:FF:4,11,1,102,FF,4,1669,677.5
1:102:FF:5,11,1,102,FF,5,1669,670
1:102:FF:6,11,1,102,FF,6,1669,662.5
1:102:FF:7,11,1,102,FF,7,1669,655
1:102:FF:8,11,1,102,FF,8,1669,647.5
1:102:G:1,11,1,102,G,1,1813,700
1:102:G:2,11,1,102,G,2,1813,692.5
1:102:G:3,11,1,102,G,3,1813,685
1:102:G:4,11,1,102,G,4,1813,677.5
1:102:G:5,11,1,102,G,5,1813,670
1:102:G:6,11,1,102,G,6,1813,662.5
1:102:G:7,11,1,102,G,7,1813,655
1:102:G:8,11,1,102,G,8,1813,647.5
1:102:G:9,11,1,102,G,9,1813,640
1:102:G:10,11,1,102,G,10,1813,632.5
1:102:G:11,11,1,102,G,11,1813,625
1:102:G:12,11,1,102,G,12,1813,617.5
1:102:G:13,11,1,102,G,13,1813,610
1:102:GG:1,11,1,102,GG,1,1681,700
1:102:GG:2,11,1,102,GG,2,1681,692.5
1:102:GG:3,11,1,102,GG,3,1681,685
1:102:GG:4,11,1,102,GG,4,1681,677.5
1:102:GG:5,11,1,102,GG,5,1681,670
1:102:GG:6,11,1,102,GG,6,1681,662.5
1:102:GG:7,11,1,102,GG,7,1681,655
1:102:GG:8,11,1,102,GG,8,1681,647.5
1:102:GG:9,11,1,102,GG,9,1681,640
1:102:H:1,11,1,102,H,1,1825,700
1:102:H:2,11,1,102,H,2,1825,692.5
1:102:H:3,11,1,102,H,3,1825,685
1:102:H:4,11,1,102,H,4,1825,677.5
1:102:H:5,11,1,102,H,5,1825,670
1:102:H:6,11,1,102,H,6,1825,662.5
1:102:H:7,11,1,102,H,7,1825,655
1:102:H:8,11,1,102,H,8,1825,647.5
1:102:H:9,11,1,102,H,9,1825,640
1:102:H:10,11,1,102,H,10,1825,632.5
1:102:H:11,11,1,102,H,11,1825,625
1:102:H:12,11,1,102,H,12,1825,617.5
1:102:H:13,11,1,102,H,13,1825,610
1:102:HH:1,11,1,102,HH,1,1693,700
1:102:HH:2,11,1,102,HH,2,1693,692.5
1:102:HH:3,11,1,102,HH,3,1693,685
1:102:HH:4,11,1,102,HH,4,1693,677.5
1:102:HH:5,11,1,102,HH,5,1693,670
1:102:HH:6,11,1,102,HH,6,1693,662.5
1:102:HH:7,11,1,102,HH,7,1693,655
1:102:HH:8,11,1,102,HH,8,1693,647.5
1:102:HH:9,11,1,102,HH,9,1693,640
1:102:J:1,11,1,102,J,1,1837,700
1:102:J:2,11,1,102,J,2,1837,692.5
1:102:J:3,11,1,102,J,3,1837,685
1:102:J:4,11,1,102,J,4,1837,677.5
1:102:J:5,11,1,102,J,5,1837,670
1:102:J:6,11,1,102,J,6,1837,662.5
1:102:J:7,11,1,102,J,7,1837,655
1:102:J:8,11,1,102,J,8,1837,647.5
1:102:J:9,11,1,102,J,9,1837,640
1:102:JJ:1,11,1,102,JJ,1,1705,700
1:102:JJ:2,11,1,102,JJ,2,1705,692.5
1:102:JJ:3,11,1,102,JJ,3,1705,685
1:102:JJ:4,11,1,102,JJ,4,1705,677.5
1:102:JJ:5,11,1,102,JJ,5,1705,670
1:102:JJ:6,11,1,102,JJ,6,1705,662.5
1:102:JJ:7,11,1,102,JJ,7,1705,655
1:102:JJ:8,11,1,102,JJ,8,1705,647.5
1:102:JJ:9,11,1,102,JJ,9,1705,640
1:102:JJ:10,11,1,102,JJ,10,1705,632.5
1:102:K:1,11,1,102,K,1,1849,700
1:102:K:2,11,1,102,K,2,1849,692.5
1:102:K:3,11,1,102,K,3,1849,685
1:102:K:4,11,1,102,K,4,1849,677.5
1:102:K:5,11,1,102,K,5,1849,670
1:102:K:6,11,1,102,K,6,1849,662.5
1:102:KK:1,11,1,102,KK,1,1717,700
1:102:KK:2,11,1,102,KK,2,1717,692.5
1:102:KK:3,11,1,102,KK,3,1717,685
1:102:KK:4,11,1,102,KK,4,1717,677.5
1:102:KK:5,11,1,102,KK,5,1717,670
1:102:KK:6,11,1,102,KK,6,1717,662.5
1:102:KK:7,11,1,102,KK,7,1717,655
1:102:KK:8,11,1,102,KK,8,1717,647.5
1:102:KK:9,11,1,102,KK,9,1717,640
1:102:KK:10,11,1,102,KK,10,1717,632.5
1:102:LL:1,11,1,102,LL,1,1729,700
1:102:LL:2,11,1,102,LL,2,1729,692.5
1:102:LL:3,11,1,102,LL,3,1729,685
1:102:LL:4,11,1,102,LL,4,1729,677.5
1:102:LL:5,11,1,102,LL,5,1729,670
1:102:LL:6,11,1,102,LL,6,1729,662.5
1:102:LL:7,11,1,102,LL,7,1729,655
1:102:LL:8,11,1,102,LL,8,1729,647.5
1:102:LL:9,11,1,102,LL,9,1729,640
1:102:LL:10,11,1,102,LL,10,1729,632.5
1:102:LL:11,11,1,102,LL,11,1729,625
1:103:A:10,9,1,103,A,10,1684,512
1:103:A:9,9,1,103,A,9,1689.6,519.5
1:103:A:8,9,1,103,A,8,1695.2,527
1:103:A:7,9,1,103,A,7,1700.8,534.5
1:103:A:6,9,1,103,A,6,1706.4,542
1:103:A:5,9,1,103,A,5,1712,549.5
1:103:A:4,9,1,103,A,4,1717.6,557
1:103:A:3,9,1,103,A,3,1723.2,564.5
1:103:A:2,9,1,103,A,2,1728.8,572
1:103:A:1,9,1,103,A,1,1734.4,579.5
1:103:B:11,9,1,103,B,11,1692,504
1:103:B:10,9,1,103,B,10,1697.6,511.5
1:103:B:9,9,1,103,B,9,1703.2,519
1:103:B:8,9,1,103,B,8,1708.8,526.5
1:103:B:7,9,1,103,B,7,1714.4,534
1:103:B:6,9,1,103,B,6,1720,541.5
1:103:B:5,9,1,103,B,5,1725.6,549
1:103:B:4,9,1,103,B,4,1731.2,556.5
1:103:B:3,9,1,103,B,3,1736.8,564
1:103:B:2,9,1,103,B,2,1742.4,571.5
1:103:B:1,9,1,103,B,1,1748,579
1:103:C:11,9,1,103,C,11,1700,496
1:103:C:10,9,1,103,C,10,1705.6,503.5
1:103:C:9,9,1,103,C,9,1711.2,511
1:103:C:8,9,1,103,C,8,1716.8,518.5
1:103:C:7,9,1,103,C,7,1722.4,526
1:103:C:6,9,1,103,C,6,1728,533.5
1:103:C:5,9,1,103,C,5,1733.6,541
1:103:C:4,9,1,103,C,4,1739.2,548.5
1:103:C:3,9,1,103,C,3,1744.8,556
1:103:C:2,9,1,103,C,2,1750.4,563.5
1:103:C:1,9,1,103,C,1,1756,571
1:103:D:12,9,1,103,D,12,1708,488
1:103:D:11,9,1,103,D,11,1713.6,495.5
1:103:D:10,9,1,103,D,10,1719.2,503
1:103:D:9,9,1,103,D,9,1724.8,510.5
1:103:D:8,9,1,103,D,8,1730.4,518
1:103:D:7,9,1,103,D,7,1736,525.5
1:103:D:6,9,1,103,D,6,1741.6,533
1:103:D:5,9,1,103,D,5,1747.2,540.5
1:103:D:4,9,1,103,D,4,1752.8,548
1:103:D:3,9,1,103,D,3,1758.4,555.5
1:103:D:2,9,1,103,D,2,1764,563
1:103:D:1,9,1,103,D,1,1769.6,570.5
1:103:E:13,9,1,103,E,13,1716,480
1:103:E:12,9,1,103,E,12,1721.6,487.5
1:103:E:11,9,1,103,E,11,1727.2,495
1:103:E:10,9,1,103,E,10,1732.8,502.5
1:103:E:9,9,1,103,E,9,1738.4,510
1:103:E:8,9,1,103,E,8,1744,517.5
1:103:E:7,9,1,103,E,7,1749.6,525
1:103:E:6,9,1,103,E,6,1755.2,532.5
1:103:E:5,9,1,103,E,5,1760.8,540
1:103:E:4,9,1,103,E,4,1766.4,547.5
1:103:E:3,9,1,103,E,3,1772,555
1:103:E:2,9,1,103,E,2,1777.6,562.5
1:103:E:1,9,1,103,E,1,1783.2,570
1:103:F:14,9,1,103,F,14,1724,472
1:103:F:13,9,1,103,F,13,1729.6,479.5
1:103:F:12,9,1,103,F,12,1735.2,487
1:103:F:11,9,1,103,F,11,1740.8,494.5
1:103:F:10,9,1,103,F,10,1746.4,502
1:103:F:9,9,1,103,F,9,1752,509.5
1:103:F:8,9,1,103,F,8,1757.6,517
1:103:F:7,9,1,103,F,7,1763.2,524.5
1:103:F:6,9,1,103,F,6,1768.8,532
1:103:F:5,9,1,103,F,5,1774.4,539.5
1:103:F:4,9,1,103,F,4,1780,547
1:103:F:3,9,1,103,F,3,1785.6,554.5
1:103:F:2,9,1,103,F,2,1791.2,562
1:103:F:1,9,1,103,F,1,1796.8,569.5
1:103:G:14,9,1,103,G,14,1732,464
1:103:G:13,9,1,103,G,13,1737.6,471.5
1:103:G:12,9,1,103,G,12,1743.2,479
1:103:G:11,9,1,103,G,11,1748.8,486.5
1:103:G:10,9,1,103,G,10,1754.4,494
1:103:G:9,9,1,103,G,9,1760,501.5
1:103:G:8,9,1,103,G,8,1765.6,509
1:103:G:7,9,1,103,G,7,1771.2,516.5
1:103:G:6,9,1,103,G,6,1776.8,524
1:103:G:5,9,1,103,G,5,1782.4,531.5
1:103:G:4,9,1,103,G,4,1788,539
1:103:G:3,9,1,103,G,3,1793.6,546.5
1:103:G:2,9,1,103,G,2,1799.2,554
1:103:G:1,9,1,103,G,1,1804.8,561.5
1:103:H:15,9,1,103,H,15,1740,456
1:103:H:14,9,1,103,H,14,1745.6,463.5
1:103:H:13,9,1,103,H,13,1751.2,471
1:103:H:12,9,1,103,H,12,1756.8,478.5
1:103:H:11,9,1,103,H,11,1762.4,486
1:103:H:10,9,1,103,H,10,1768,493.5
1:103:H:9,9,1,103,H,9,1773.6,501
1:103:H:8,9,1,103,H,8,1779.2,508.5
1:103:H:7,9,1,103,H,7,1784.8,516
1:103:H:6,9,1,103,H,6,1790.4,523.5
1:103:H:5,9,1,103,H,5,1796,531
1:103:H:4,9,1,103,H,4,1801.6,538.5
1:103:H:3,9,1,103,H,3,1807.2,546
1:103:H:2,9,1,103,H,2,1812.8,553.5
1:103:H:1,9,1,103,H,1,1818.4,561
1:103:J:13,9,1,103,J,13,1748,448
1:103:J:12,9,1,103,J,12,1753.6,455.5
1:103:J:11,9,1,103,J,11,1759.2,463
1:103:J:10,9,1,103,J,10,1764.8,470.5
1:103:J:9,9,1,103,J,9,1770.4,478
1:103:J:8,9,1,103,J,8,1776,485.5
1:103:J:7,9,1,103,J,7,1781.6,493
1:103:J:6,9,1,103,J,6,1787.2,500.5
1:103:J:5,9,1,103,J,5,1792.8,508
1:103:J:4,9,1,103,J,4,1798.4,515.5
1:103:J:3,9,1,103,J,3,1804,523
1:103:J:2,9,1,103,J,2,1809.6,530.5
1:103:J:1,9,1,103,J,1,1815.2,538
1:103:K:11,9,1,103,K,11,1756,440
1:103:K:10,9,1,103,K,10,1761.6,447.5
1:103:K:9,9,1,103,K,9,1767.2,455
1:103:K:8,9,1,103,K,8,1772.8,462.5
1:103:K:7,9,1,103,K,7,1778.4,470
1:103:K:6,9,1,103,K,6,1784,477.5
1:103:K:5,9,1,103,K,5,1789.6,485
1:103:K:4,9,1,103,K,4,1795.2,492.5
1:103:K:3,9,1,103,K,3,1800.8,500
1:103:K:2,9,1,103,K,2,1806.4,507.5
1:103:K:1,9,1,103,K,1,1812,515
1:104:A:1,8,1,104,A,1,1678,483
1:104:A:2,8,1,104,A,2,1670.85,478.325
1:104:A:3,8,1,104,A,3,1663.7,473.65
1:104:A:4,8,1,104,A,4,1656.55,468.975
1:104:A:5,8,1,104,A,5,1649.4,464.3
1:104:A:6,8,1,104,A,6,1642.25,459.625
1:104:A:7,8,1,104,A,7,1635.1,454.95
1:104:A:8,8,1,104,A,8,1627.95,450.275
1:104:A:9,8,1,104,A,9,1620.8,445.6
1:104:A:10,8,1,104,A,10,1613.65,440.925
1:104:B:1,8,1,104,B,1,1686,475
1:104:B:2,8,1,104,B,2,1678.85,470.325
1:104:B:3,8,1,104,B,3,1671.7,465.65
1:104:B:4,8,1,104,B,4,1664.55,460.975
1:104:B:5,8,1,104,B,5,1657.4,456.3
1:104:B:6,8,1,104,B,6,1650.25,451.625
1:104:B:7,8,1,104,B,7,1643.1,446.95
1:104:B:8,8,1,104,B,8,1635.95,442.275
1:104:B:9,8,1,104,B,9,1628.8,437.6
1:104:B:10,8,1,104,B,10,1621.65,432.925
1:104:B:11,8,1,104,B,11,1614.5,428.25
1:104:C:1,8,1,104,C,1,1694,467
1:104:C:2,8,1,104,C,2,1686.85,462.325
1:104:C:3,8,1,104,C,3,1679.7,457.65
1:104:C:4,8,1,104,C,4,1672.55,452.975
